Label,Text
2,hindoo randim ki ma ki chhoot muslim lun dhond rhi hn kutiy 
2,hindu yaadrchchhik ki ma ki chhoot muslim lun dhond rhi hn kutiy 
2,hindu randim ki maan ki chhoot muslim lun dhond rhi hn kutiy 
2,hindu randim ki ma ki chhoot muslim lun dhond rhi hn kutiy 
2,hindu randim ki ma ki chhoot musalamaan lun dhond rhi hn kutiy 
2,hindu randim ki ma ki chhoot muslim lun dhokha rhi hn kutiy 
2,hindu randim ki ma ki chhoot muslim lun dhond kaam hn kutiy 
2,hindu randim ki ma ki chhoot muslim lun dhond rhi hn kuteer 
2,mairi pakiz nmazi maan raat sy kahan ha 
2,mairi pakiz nmazi mom raat sy kahan ha 
2,mairi pakiz nmazi maata raat sy kahan ha 
2,mairi pakiz nmazi mom raatri sy kahan ha 
2,mairi pakiz nmazi jananee raat sy kahan ha 
2,mairi pakiz nmazi mom shaam sy kahan ha 
2,mairi pakiz nmazi vaalida raat sy kahan ha 
2,mairi pakiz nmazi mom andhera sy kahan ha 
2,ek muslim bhai hi apki yai hijabi taihzaib daikh skt h or koi ni apk hijab lajwab or hijabi chhoot baimisal 
2,aik musalamaan bhai hi apki yai hijabi taihzaib daikh skt h or koi ni apk hijab lajwab or hijabi chhoot baimisal 
2,aik muslim bhaee hi apki yai hijabi taihzaib daikh skt h or koi ni apk hijab lajwab or hijabi chhoot baimisal 
2,aik muslim bhai keval apki yai hijabi taihzaib daikh skt h or koi ni apk hijab lajwab or hijabi chhoot baimisal 
2,aik muslim bhai hi tumhaara yai hijabi taihzaib daikh skt h or koi ni apk hijab lajwab or hijabi chhoot baimisal 
2,aik muslim bhai hi apki yai hijaab taihzaib daikh skt h or koi ni apk hijab lajwab or hijaab chhoot baimisal 
2,aik muslim bhai hi apki yai hijabi shodhan daikh skt h or koi ni apk hijab lajwab or hijabi chhoot baimisal 
2,aik muslim bhai hi apki yai hijabi taihzaib daikh sakana h or koi ni apk hijab lajwab or hijabi chhoot baimisal 
2,mullan ki chhoot fat chhooki hai baitai by hindu mard ranbir kapoor 
2,mullan ki chhoot mota chhooki hai baitai by hindu mard ranbir kapoor 
2,mullan ki chhoot fat samaapt hai baitai by hindu mard ranbir kapoor 
2,mullan ki chhoot fat chhooki hai baitai dvaara hindu mard ranbir kapoor 
2,mullan ki chhoot fat chhooki hai baitai by hindoo mard ranbir kapoor 
2,mullan ki chhoot fat chhooki hai baitai by hindu aadamee ranbir kapoor 
2,mullan ki chhoot fat chhooki hai baitai by hindu mard ranbir kapoor 
2,mullan ki diskaunt fat chhooki hai baitai by hindu mard ranbir kapoor 
2,rt mullan ki chhoot fat chhooki hai baitai by hindu mard ranbir kapoor and in 
2,rt mullan ki chhoot mota chhooki hai baitai by hindu mard ranbir kapoor and in 
2,rt mullan ki chhoot fat samaapt hai baitai by hindu mard ranbir kapoor and in 
2,rt mullan ki chhoot fat chhooki hai baitai dvaara hindu mard ranbir kapoor and in 
2,rt mullan ki chhoot fat chhooki hai baitai by hindoo mard ranbir kapoor and in 
2,rt mullan ki chhoot fat chhooki hai baitai by hindu aadamee ranbir kapoor and in 
2,rt mullan ki chhoot fat chhooki hai baitai by hindu mard ranbir kapoor and in 
2,rt mullan ki diskaunt fat chhooki hai baitai by hindu mard ranbir kapoor and in 
2,rt kuteer apnay muslim malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy hamaare muslim malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay musalamaan malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k chaara mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k khilaon mai aatm chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k khilaon mai apni chhoot jel kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,hindu kuton ko mairi rani priy mun nahi lagti shrrnkhala.usay sirf muslim lod mukhiya. 
2,"koee muslim lund ha jo hindu brahmin chhoot ko swaiaikar kary, raat ko aik muslim jalim nai shaanth kaiy th mairi chhoot k "
2,"koi musalamaan lund ha jo hindu brahmin chhoot ko swaiaikar kary, raat ko aik musalamaan jalim nai shaanth kaiy th mairi chhoot k "
2,"koi muslim lund ha jo hindoo brahmin chhoot ko swaiaikar kary, raat ko aik muslim jalim nai shaanth kaiy th mairi chhoot k "
2,"koi muslim lund ha jo hindu brahmin chhoot ko swaiaikar kary, raat ko aik muslim jalim nai shaanth kaiy th mairi chhoot k "
2,"koi muslim lund ha jo hindu brahmin chhoot ko sveekaar karana kary, raat ko aik muslim jalim nai shaanth kaiy th mairi chhoot k "
2,koi muslim lund ha jo hindu brahmin chhoot ko swaiaikar kaam raat ko aik muslim jalim nai shaanth kaiy th mairi chhoot k 
2,"koi muslim lund ha jo hindu brahmin chhoot ko swaiaikar kary, raat ko aik muslim jalim nai shaanth kaiy th mairi chhoot k "
2,"koi muslim lund ha jo hindu brahmin chhoot ko swaiaikar kary, raat ko ek muslim jalim nai shaanth kaiy th mairi chhoot k "
2,rt hindoo ki chhoot muslim k nam 
2,rt hindu ki chhoot muslim k nam 
2,rt hindu ki chhoot musalamaan k nam 
2,rt hindu ki chhoot muslim k pusrsh 
2,rt hindu ki diskaunt muslim k nam 
2,rt__hindoo kee chut muslim ke naam____ 
2,rt hindu ki chhoot muslim k nar 
2,rt hindu ki batta muslim k nam 
2,chal bhag madarchhod hum sirf hindu hai aur apnai hindu bhaiyo k sath tairai jaisai jaichhando ki wajah sai 
2,chhal bhag madarchhod hum sirf hindoo hai aur apnai hindoo bhaiyo k sath tairai jaisai jaichhando ki wajah sai 
2,chhal bhag madarchhod hum sirf hindu hai aur hamaare hindu bhaiyo k sath tairai jaisai jaichhando ki wajah sai 
2,chhal bhag madarchhod hum sirf hindu hai aur apnai hindu bhaiyo k saath tairai jaisai jaichhando ki wajah sai 
2,chhal bhag madarchhod hum sirf hindu hai aur apnai hindu bhaiyo k sath aapaka jaisai jaichhando ki wajah sai 
2,chhal bhag madarchhod hum sirf hindu hai aur apnai hindu bhaiyo k sath tairai jaisa jaichhando ki wajah sai 
2,chhal bhag madarchhod hum sirf hindu hai aur apnai hindu bhaiyo k sath tairai jaisai chiyars! ki wajah sai 
2,chhal bhag madarchhod hum sirf hindu hai aur apnai hindu bhaiyo k sath tairai jaisai jaichhando ki wajah saath 
2,har woh maszid todaingai jo hindu mandir todkai madarchhod mughalon nai banaana hai.sirf 5 pairchaint kattar keval. 
2,"Mugals giving land for Hindu temple.lol,spaiaking as if zamaiain unake baap ki thi.humari hi manjil ka. "
2,madarchhod hindoo dharm chhod bhosdi wlaai harami 
2,madarchhod hindu dharm chhod bhosdi wlaai harami 
2,madarchhod hindu dharm chhuttee bhosdi wlaai harami 
2,madarchhod hindu dharm chhod chhaatee wlaai harami 
2,madarchhod hindu dharm chhod bhosdi nahin harami 
2,madarchhod hindu dharm chhod bhosdi wlaai haraamee 
2,madarchhod hindu mazahab chhod bhosdi wlaai harami 
2,madarchhod hindu dharm avakaash bhosdi wlaai harami 
2,rt arai madarchhod kuttai hm hindoo atankwadi hai sun madarchhod aik bhi votai hinduo ka nhi mikaig chongraiss ko 
2,rt arai madarchhod kuttai hm hindu aatankavaadee hai sun madarchhod aik bhi votai hinduo ka nhi mikaig chongraiss ko 
2,rt arai madarchhod kuttai hm hindu atankwadi hai ravivaar madarchhod aik bhi votai hinduo ka nhi mikaig chongraiss ko 
2,rt arai madarchhod kuttai hm hindu atankwadi hai sun madarchhod ek bhi votai hinduo ka nhi mikaig chongraiss ko 
2,rt arai madarchhod kuttai hm hindu atankwadi hai sun madarchhod aik bahut votai hinduo ka nhi mikaig chongraiss ko 
2,rt arai madarchhod kuttai hm hindu atankwadi hai sun madarchhod aik bhi vot hinduo ka nhi mikaig chongraiss ko 
2,rt arai madarchhod kuttai hm hindu atankwadi hai sun madarchhod aik bhi votai hinduo ka nhi anubhaash chongraiss ko 
2,rt arai madarchhod kuttai hm hindu atankwadi hai sun madarchhod aik bhi votai hinduo ka nhi mikaig sammelan ko 
2,bhagavaan ram ko gali dainai walai hindu madarchhod hai 
2,bhagwan maarana ko gali dainai walai hindu madarchhod hai 
2,bhagwan ram ko gali dainai walai hindoo madarchhod hai 
2,prabhu ram ko gali dainai walai hindu madarchhod hai 
2,bhagwan pahunchana ko gali dainai walai hindu madarchhod hai 
2,dev ram ko gali dainai walai hindu madarchhod hai 
2,bhagwan prahaar karana ko gali dainai walai hindu madarchhod hai 
2,bhagwan takaraana ko gali dainai walai hindu madarchhod hai 
2,yaih madarchhod modee akhir kab tak mandir aur masjid kai muddai pai hindu ko ullu banayaig? 
2,yaih madarchhod modi ant kab tak mandir aur masjid kai muddai pai hindu ko ullu banayaig? 
2,yaih madarchhod modi akhir jab tak mandir aur masjid kai muddai pai hindu ko ullu banayaig? 
2,yaih madarchhod modi akhir kab tak mandir aur masjid kai muddai pai hindu ko ullu banayaig? 
2,yaih madarchhod modi akhir kab tak mandir aur masjid kai muddai pai hindu ko ullu banayaig? 
2,yaih madarchhod modi akhir kab tak mandir aur masjid kee muddai pai hindu ko ullu banayaig? 
2,yaih madarchhod modi akhir kab tak mandir aur masjid kai muddai pankh hindu ko ullu banayaig? 
2,yaih madarchhod modi akhir kab tak mandir aur masjid kai muddai pai hindoo ko ullu banayaig? 
2,yaih madarchhod januadhari hindoo hai parmandir pai chhup kyun hai bai 
2,yaih madarchhod januadhari hindu hai parmandir pankh chhup kyun hai bai 
2,yaih madarchhod januadhari hindu hai parmandir pai mook kyun hai bai 
2,yaih madarchhod januadhari hindu hai parmandir par chhup kyun hai bai 
2,yaih madarchhod januadhari hindu hai parmandir pai goonga kyun hai bai 
2,yaih madarchhod januadhari hindu hai parmandir pai maun kyun hai bai 
2,yaih madarchhod januadhari hindu hai parmandir pai chup kyun hai bai 
2,yaih madarchhod januadhari hindu hai parmandir pai shaant kyun hai bai 
2,yai draing-room mull hai hindu kai naam sai id ban rakhi madarchhod mullai nai 
2,yai sal mull hai hindoo kai naam sai id ban rakhi madarchhod mullai nai 
2,yai sal mull hai hindu kee naam sai id ban rakhi madarchhod mullai nai 
2,yai sal mull hai hindu kai naam saath id ban rakhi madarchhod mullai nai 
2,yai sal mull hai hindu kai naam sai pahachaan ban rakhi madarchhod mullai nai 
2,yai sal mull hai hindu kai naam sai id nirmit rakhi madarchhod mullai nai 
2,yai sal mull hai hindu kai naam sai id ban rakhi madarchhod mere liye nai 
2,yai baithakakhaana mull hai hindu kai naam sai id ban rakhi madarchhod mullai nai 
2,gujarat chunaav kaisai jitogai kyoki wah 88% hindu aatankwadi madarchhod salai votai hinduo ka chhaiyai 
2,gujarat ailaichtion kaisai jitai kyonki wah 88% hindu aatankwadi madarchhod salai votai hinduo ka chhaiyai 
2,gujarat ailaichtion kaisai jitai kyoki wah 88% hindoo aatankwadi madarchhod salai votai hinduo ka chhaiyai 
2,gujarat ailaichtion kaisai jitai kyoki wah 88% hindu aatankavaadee madarchhod salai votai hinduo ka chhaiyai 
2,gujarat ailaichtion kaisai jitai kyoki wah 88% hindu aatankwadi madarchhod bikree votai hinduo ka chhaiyai 
2,gujarat ailaichtion kaisai jitai kyoki wah 88% hindu aatankwadi madarchhod salai vot hinduo ka chhaiyai 
2,gujarat ailaichtion kaisai jitai kyoki wah 88% hindu aatankwadi madarchhod salai votai hinduo ka abhaav 
2,gujarat nirvaachan kaisai jitogai kyoki wah 88% hindu aatankwadi madarchhod salai votai hinduo ka chhaiyai 
2,madarchhod veshya musalman k badai badai lawdai kam rahai thai ky in hindu chhotai land walo sai chhudw rahai hai rand 
2,madarchhod randi musalamaan k badai badai lawdai kam rahai thai ky in hindu chhotai land walo sai chhudw rahai hai rand 
2,madarchhod randi musalman k bada bada lawdai kam rahai thai ky in hindu chhotai land walo sai chhudw rahai hai rand 
2,madarchhod randi musalman k badai badai lawdai kaam rahai thai ky in hindu chhotai land walo sai chhudw rahai hai rand 
2,madarchhod randi musalman k badai badai lawdai kam aar thai ky in hindu chhotai land walo sai chhudw aar hai rand 
2,madarchhod randi musalman k badai badai lawdai kam rahai thai ky in hindoo chhotai land walo sai chhudw rahai hai rand 
2,madarchhod randi musalman k badai badai lawdai kam rahai thai ky in hindu laghu land walo sai chhudw rahai hai rand 
2,madarchhod randi musalman k badai badai lawdai kam rahai thai ky in hindu chhotai bhoomi walo sai chhudw rahai hai rand 
2,arai madarchhod kuttai hm hindoo atankwadi hai sun madarchhod aik bhi votai hinduo ka nhi mikaig chongraiss ko 
2,arai madarchhod kuttai hm hindu aatankavaadee hai sun madarchhod aik bhi votai hinduo ka nhi mikaig chongraiss ko 
2,___ arai madarchhod kuttai ka hindu aatankwadi hai ravivaar madarchhod aik bhi votai hinduo ka nhi mikaig chongraiss ko 
2,___ arai madarchhod kuttai ka hindu aatankwadi hai sun madarchhod ek bhi votai hinduo ka nhi mikaig chongraiss ko 
2,___ arai madarchhod kuttai ka hindu aatankwadi hai sun madarchhod aik bahut votai hinduo ka nhi mikaig chongraiss ko 
2,___ arai madarchhod kuttai ka hindu aatankwadi hai sun madarchhod aik bhi vot hinduo ka nhi mikaig chongraiss ko 
2,___ arai madarchhod kuttai ka hindu aatankwadi hai sun madarchhod aik bhi votai hinduo ka nhi anubhaash chongraiss ko 
2,___ arai madarchhod kuttai ka hindu aatankwadi hai sun madarchhod aik bhi votai hinduo ka nhi mikaig sammelan ko 
2,rt jaiainai hindoo bhai ko yai madarchhod katw milai bin kuchh bolai isk gardain kaat dain madarchhod mull 2\x80\xa6 
2,rt jaiainai hindu bhaee ko yai madarchhod katw milai bin kuchh bolai isk gardain kaat dain madarchhod mull 2\x80\xa6 
2,rt jaiainai hindu bhai ko yai madarchhod katw miles bin kuchh bolai isk gardain kaat dain madarchhod mull 2\x80\xa6 
2,rt jaiainai hindu bhai ko yai madarchhod katw milai bina kuchh bolai isk gardain kaat dain madarchhod mull 2\x80\xa6 
2,rt jaiainai hindu bhai ko yai madarchhod katw milai bin kuchh bolai isk gardain kaat dain madarchhod mull 2\x80\xa6 
2,rt jaiainai hindu bhai ko yai madarchhod katw milai bin kuchh bolana isk gardain kaat dain madarchhod mull 2\x80\xa6 
2,rt jaiainai hindu bhai ko yai madarchhod katw milai bin kuchh bolai isk bageecha kaat dain madarchhod mull 2\x80\xa6 
2,rt jaiainai hindu bhai ko yai madarchhod katw milai bin kuchh bolai isk gardain kaat dain madarchhod mull 2\x80\xa6 
2,"#gujaratround1 madarchhod niyamit tairi aukat ky hai , sorry bhai tumhari hi aukat hai kyunki hum hindu dallai hai jo "
2,"#gujaratround1 madarchhod nizami aapaka aukat ky hai , sorry bhai tumhari hi aukat hai kyunki hum hindu dallai hai jo "
2,"#gujaratround1 madarchhod nizami tairi haisiyat ky hai , sorry bhai tumhari hi haisiyat hai kyunki hum hindu dallai hai jo "
2,"#gujaratround1 madarchhod nizami tairi aukat kya hai , sorry bhai tumhari hi aukat hai kyunki hum hindu dallai hai jo "
2,"#gujaratround1 madarchhod nizami tairi aukat ky hai , maaf keejiye! bhai tumhari hi aukat hai kyunki hum hindu dallai hai jo "
2,"#gujaratround1 madarchhod nizami tairi aukat ky hai , sorry bhaee tumhari hi aukat hai kyunki hum hindu dallai hai jo "
2,"#gujaratround1 madarchhod nizami tairi aukat ky hai , sorry bhai aapaka hi aukat hai kyunki hum hindu dallai hai jo "
2,"#gujaratround1 madarchhod nizami tairi aukat ky hai , sorry bhai tumhari keval aukat hai kyunki hum hindu dallai hai jo "
2,jaiainai hindoo bhai ko yai madarchhod katw milai bin kuchh bolai isk gardain kaat dain madarchhod mull 
2,jaiainai hindu bhaee ko yai madarchhod katw milai bin kuchh bolai isk gardain kaat dain madarchhod mull 
2,jaiainai hindu bhai ko yai madarchhod katw miles bin kuchh bolai isk gardain kaat dain madarchhod mull 
2,jaiainai hindu bhai ko yai madarchhod katw milai bina kuchh bolai isk gardain kaat dain madarchhod mull 
2,jaiainai hindu bhai ko yai madarchhod katw milai bin kuchh bolai isk gardain kaat dain madarchhod mull 
2,jaiainai hindu bhai ko yai madarchhod katw milai bin kuchh bolana isk gardain kaat dain madarchhod mull 
2,jaiainai hindu bhai ko yai madarchhod katw milai bin kuchh bolai isk bageecha kaat dain madarchhod mull 
2,jaiainai hindu bhai ko yai madarchhod katw milai bin kuchh bolai isk gardain kaat dain madarchhod mull 
2,madarchhod hindoo agar nahi toh traitor kaisai huai baihainchhod 
2,madarchhod hindu agar nahi toh traitor kaisai huai baihainchhod 
2,madarchhod hindu agar nahi isalie traitor kaisai huai baihainchhod 
2,madarchhod hindu agar nahi toh deshadrohee kaisai huai baihainchhod 
2,madarchhod hindu yadi nahi toh traitor kaisai huai baihainchhod 
2,madarchhod hindu agar nahi atah traitor kaisai huai baihainchhod 
2,madarchhod hindu aaya ki nahi toh traitor kaisai huai baihainchhod 
2,madarchhod hindu agar nahi aise traitor kaisai huai baihainchhod 
2,sochho 20 pairchaint kattar hindu ban jayaingai toh kiy hog.. jai sraiai maarana.babar ek madarchhod th ... 
2,laanat thaisai madarchhod lady !! madrachhod tairi baap or ma k purvaj bhi hindu thai bosdiki 
2,fuchk thaisai madarchhod mahila !! madrachhod tairi baap or ma k purvaj bhi hindu thai bosdiki 
2,fuchk thaisai madarchhod lady !! madrachhod aapaka baap or ma k purvaj bhi hindu thai bosdiki 
2,fuchk thaisai madarchhod lady !! madrachhod tairi baap pairavee karana ma k purvaj bhi hindu thai bosdiki 
2,fuchk thaisai madarchhod lady !! madrachhod tairi baap or maan k purvaj bhi hindu thai bosdiki 
2,fuchk thaisai madarchhod lady !! madrachhod tairi baap or ma k pitar bhi hindu thai bosdiki 
2,fuchk thaisai madarchhod lady !! madrachhod tairi baap or ma k purvaj bahut hindu thai bosdiki 
2,fuchk thaisai madarchhod lady !! madrachhod tairi baap or ma k purvaj bhi hindoo thai bosdiki 
2,"jab bhi bharat mai dangai jasai hindu par huyai hai jasai mald,godhr,saharanpar, mujfarnagar aur hindu ka dharam pariv "
2,"jab bahut bharat mai dangai jasai hindu par huyai hai jasai mald,godhr,saharanpar, mujfarnagar aur hindu ka dharam pariv "
2,"jab bhi bhaarat mai dangai jasai hindu par huyai hai jasai mald,godhr,saharanpar, mujfarnagar aur hindu ka dharam pariv "
2,"jab bhi bharat mai dangai jaisa hindu par huyai hai jaisa mald,godhr,saharanpar, mujfarnagar aur hindu ka dharam pariv "
2,"jab bhi bharat mai dangai jasai hindoo par huyai hai jasai mald,godhr,saharanpar, mujfarnagar aur hindoo ka dharam pariv "
2,"jab bhi bharat mai dangai jasai hindu baare mein huyai hai jasai mald,godhr,saharanpar, mujfarnagar aur hindu ka dharam pariv "
2,"jab bhi bharat mai dangai jasai hindu par huyai hai jasai mald,godhr,saharanpar, muzaphpharanagar aur hindu ka dharam pariv "
2,"jab bhi bharat mai dangai jasai hindu par huyai hai jasai mald,godhr,saharanpar, mujfarnagar aur hindu ka dharam bhaap "
2,"I never donate to any madarchod hindu priests, they are chors and lootera "
2,"I never donate to any madarchod hindu priests, they are chors and lootera "
2,"I never donate per any madarchod hindu priests, they are chors and lootera "
2,"I never donate to any madarchod hindu priests, they are chors and lootera "
2,"I never donate to any madarchod Hindoo priests, they are chors and lootera "
2,I never donate to any madarchod hindu priest they are chors and lootera 
2,"I never donate to any madarchod hindu priests, they are chors and lootera "
2,"I never donate to any madarchod hindu priests, they ahem chors and lootera "
2,haillo modee madarchhod ak chhalanai wal nai baiti chhod 19 ko dai diy chhalanai kai liyai or muslimo kai sath indu sarkar jadu 
2,haillo modi madarchhod ak ghoomana wal nai baiti chhod 19 ko dai diy ghoomana kai liyai or muslimo kai sath indu sarkar jadu 
2,haillo modi madarchhod ak chhalanai kuchh nahin nai baiti chhod 19 ko dai diy chhalanai kai liyai or muslimo kai sath indu sarkar jadu 
2,haillo modi madarchhod ak chhalanai wal nai betee chhod 19 ko dai diy chhalanai kai liyai or muslimo kai sath indu sarkar jadu 
2,haillo modi madarchhod ak chhalanai wal nai baiti chhuttee 19 ko dai diy chhalanai kai liyai or muslimo kai sath indu sarkar jadu 
2,haillo modi madarchhod ak chhalanai wal nai baiti chhod 19 ko kee diy chhalanai kai liyai or muslimo kai sath indu sarkar jadu 
2,haillo modi madarchhod ak chhalanai wal nai baiti chhod 19 ko dai diy chhalanai kee liyai or muslimo kee sath indu sarkar jadu 
2,haillo modi madarchhod ak chhalanai wal nai baiti chhod 19 ko dai diy chhalanai kai liyai pairavee karana muslimo kai sath indu sarkar jadu 
2,januadhari hindu ram mandir pai kuchh bol kyun nahi roka hua hai.shishu madarchhod. 
2,1000s kee musalmaan pray for suchh assholai jihaadi kuchh karo 
2,1000s of musalamaan pray for suchh assholai jihaadi kuchh karo 
2,1000s of musalmaan praarthana karana for suchh assholai jihaadi kuchh karo 
2,1000s of musalmaan pray for suchh assholai dharm yuddh karane vaala kuchh karo 
2,aise gadhe jihaadee kuchh karo ke lie 1000 musalamaan dua kare 
2,1000s of musalmaan pray for suchh assholai jihaadi kuchh saath 
2,1000s ka musalmaan pray for suchh assholai jihaadi kuchh karo 
2,1000s of musalim pray for suchh assholai jihaadi kuchh karo 
2,"rt nai kitane? ladkiyon ko maar hai, sab hindu thi "
2,"rt nai kitni ladkiyon ko maar hai, sab hindoo thi "
2,Probably Azaadi movement will be carr. 
2,yaih dharm yuddh karane vaala govt ki padaish hai 
2,yaih jihadi sarakaaree ki paidaish hai 
2,yaih jihaadi govt ki janm hai 
2,yaih kroojed kee ladaee ladane vaala govt ki padaish hai 
2,yaih jihadi shaasakeey ki paidaish hai 
2,yaih jihaadi govt ki sambhav hai 
2,yaih jihadi daphtar ka ki paidaish hai 
2,Wtf. not.thats islam hai toh hi toh yaih jihaad hai. 
2,"thachkairay sai itni jaldi kyu hai yar, jihaadi kutto ki usnai gaand bada thi isliyai.hehe . "
2,he kuchh bhi kaho jab kashmir kai jihaadi kutto ko jaiaip maiin maar 
2,"haihai, kuchh bhi kaho jab kashmir kai jihaadi kutto ko jaiaip maiin maar "
2,"haihai, kuchh bahut kaho jab kashmir kai jihaadi kutto ko jaiaip maiin maar "
2,"haihai, kuchh bhi kaho jab kashmir kai jihaadi kutto ko jaiaip maiin maar "
2,"haihai, kuchh bhi kaho jab kashmir kee jihaadi kutto ko jaiaip maiin maar "
2,"haihai, kuchh bhi kaho jab kashmir kai dharm yuddh karane vaala kutto ko jaiaip maiin maar "
2,"haihai, kuchh bhi kaho jab kashmir kai jihaadi kutto ko jeep maiin maar "
2,aho kuchh bhi kaho jab kashmir kai jihaadi kutto ko jaiaip maiin maar 
2,"lag rah hai mahodaya.lakw mar gay, apnai jihaadi bhai daavood ka naam.yahi kaaran hai. "
2,"yai daikh tair islamich kashmeeree shaal.jihaadi suar bhai, tak. "
2,all love jihaadi should ne killed aise hi 
2,all love jihaadi should ne killed aise hi 
2,all love jihaadi want ne killed aise hi 
2,all love jihaadi should it's killed aise hi 
2,all love jihaadi should ne killed so hi 
2,all love jihaadi should ne killed aise only 
2,all affection jihaadi should ne killed aise hi 
2,all love jihaadi desire ne killed aise hi 
2,yai daikh maatrbhoomi rand ki aullad tair islamich jihaadi 
2,"yai daikh madarjaat, haashiya ki aullad tair islamich jihaadi "
2,"yai daikh madarjaat, rand ki aullad aapaka islamich jihaadi "
2,"yai daikh madarjaat, rand ki aullad tair islaamee jihaadi "
2,"yai daikh madarjaat, rand ki aullad tair islamich dharm yuddh karane vaala "
2,yai daikh vatan rand ki aullad tair islamich jihaadi 
2,"yai daikh madarjaat, laabh ki aullad tair islamich jihaadi "
2,"yai daikh madarjaat, rand ki aullad aapake islamich jihaadi "
2,raaste mein jihaadi kuttai ki doublai maut aanai wali hai 
2,waisai dharm yuddh karane vaala kuttai ki doublai maut aanai wali hai 
2,waisai jihaadi kuttai ki dohara maut aanai wali hai 
2,waisai jihaadi kuttai ki doublai maut aanai wali hai 
2,waisai jihaadi kuttai ki doublai maut aana wali hai 
2,beech mein jihaadi kuttai ki doublai maut aanai wali hai 
2,waisai kroojed kee ladaee ladane vaala kuttai ki doublai maut aanai wali hai 
2,waisai jihaadi kuttai ki doguna maut aanai wali hai 
2,"kya madam, abhi tak apnai , aapnai hindu ya jihaadi bhai dawood kai liyai kuchh nahi bol, unitaid indi w "
2,"ky mahodaya abhi tak apnai , aapnai hindu ya jihaadi bhai dawood kai liyai kuchh nahi bol, unitaid indi w "
2,"ky madam, keval tak apnai , aapnai hindu ya jihaadi bhai dawood kai liyai kuchh nahi bol, unitaid indi w "
2,"ky madam, abhi tak hamaare , aapnai hindu ya jihaadi bhai dawood kai liyai kuchh nahi bol, unitaid indi w "
2,"ky madam, abhi tak apnai , aapnai hindoo ya jihaadi bhai dawood kai liyai kuchh nahi bol, unitaid indi w "
2,"ky madam, abhi tak apnai , aapnai hindu kee jihaadi bhai dawood kai liyai kuchh nahi bol, unitaid indi w "
2,"ky madam, abhi tak apnai , aapnai hindu ya dharm yuddh karane vaala bhai dawood kai liyai kuchh nahi bol, unitaid indi w "
2,"ky madam, abhi tak apnai , aapnai hindu ya jihaadi bhaee dawood kai liyai kuchh nahi bol, unitaid indi w "
1,"Banti hai empowered woman, feminism pe gyan pelti hai aur din bhar roti rehti hai. Pahle rona band kar madarchod! "
1,RT Ab usko chhod mjse bat kr tera baap aa gya hai ab to ldki ko beech me q la ra hai Madarchod t 
1,"Punjab in madarchodon ko Khila raha hai, nokrian day raha hai aur yeh imran ma "
1,RT Agar koi bole ki ja ke chill maar to madarchod ki gand maar lene ka. 
1,To Bhosdike tere Baap ka kya ja raha hai? tu Apna Ghar dekh na Madarchod 
1,SUNNY LEONE BANA KE CHODEGE TERI MAA KO SAMJH ME AAYA MADARCHOD NEEM KA PATTA KADVA HAI 
1,Pata nahi aise sanghi kutte ko bha 
1,Bc madarchod South Africa England main Man of the match award le chuke 
1,"Madarchod congresi or Bjp dono ki sarkar bani baad me wade bhul gye"" Rajasthan me hamri City tak singal "
1,Madarchod socialify wale log 
1,Madarchod kya hai yeh 
1,"[12/12, 13:23] : SUNNY LEONE BANA KE CHODEGE TERI MAA KO SAMJH ME AAYA MADARCHOD [12/12, "
1,RT Kis madarchod ki he giri hui harkt 
1,Teri maa Behan ko har rooj chood rahe hai tum khayal rakho .warnna aise hi chudawati rahati hai madarchod. 
1,Deewar superhit nai aaj ke time ke hisaab se ATBB hai chutye dont compa 
1,Suwar ke bache ..madar chod..Teri maa ki chut me..ghungru bajaunga madarchod...bhar 
1,Fuck off! Chal bhag yahan se madarchod 
1,Teri maa ko our Ben ko chudva sale benchod .... madarchod....Gabbar 
1,I have to say this madarchod i created multiple accounts and you locked all accounts &amp 
1,Ya bakrichod jyada ni uchal rhe h bhosdi vale madarchod Bawasir c shakal ki h ye And bhokti 
1,kidhar chupe hai re madarchod peta wale gandu log.? 
1,tu waha kya kar raha ha madarchod. bahan k lode kaha comarision kar raha ha . tu kaha 1 No ka madarchod 
1,madarchod maar dalo 
1,Isme embarassing kya hai bey madarchod? Ahmedabad commissioner has not given permission to hold a rall 
1,Madarchod Randi ke bache ..gali kisko de rha hai...gand phar dunga bharve....bhosrike aukat me reh.... 
1,Bollywoodians are madarchod ye to kai saalon se bata raha hoon main tum logon ko. 
